Date,Time,Low Range (μS/cm) c:1 3,High Range (μS/cm) c:1 3
08/02/21,22:15:00,33296.1,31537.6
08/02/21,22:30:00,33296.1,31523.7
08/02/21,22:45:00,33296.1,31523.7
08/02/21,23:00:00,33296.1,31671.0
08/02/21,23:15:00,33296.1,31628.8
08/02/21,23:30:00,33296.1,31590.1
08/02/21,23:45:00,33296.1,31663.9
08/03/21,00:00:00,33296.1,31646.3
08/03/21,00:15:00,33296.1,31621.7
08/03/21,00:30:00,33296.1,31628.8
08/03/21,00:45:00,33296.1,31628.8
08/03/21,01:00:00,33296.1,31656.9
08/03/21,01:15:00,33296.1,31614.7
08/03/21,01:30:00,33296.1,31614.7
08/03/21,01:45:00,33296.1,31646.3
08/03/21,02:00:00,33296.1,31688.6
08/03/21,02:15:00,33296.1,31579.6
08/03/21,02:30:00,33296.1,32038.5
08/03/21,02:45:00,33296.1,32308.0
08/03/21,03:00:00,33296.1,32481.7
08/03/21,03:15:00,33296.1,32744.0
08/03/21,03:30:00,33296.1,32899.6
08/03/21,03:45:00,33296.1,33037.5
08/03/21,04:00:00,33296.1,33184.4
08/03/21,04:15:00,33296.1,33289.5
08/03/21,04:30:00,33296.1,33411.1
08/03/21,04:45:00,33296.1,33383.5
08/03/21,05:00:00,33296.1,33270.0
08/03/21,05:15:00,33296.1,33289.5
08/03/21,05:30:00,33296.1,33297.3
08/03/21,05:45:00,33296.1,33297.3
08/03/21,06:00:00,33296.1,33332.5
08/03/21,06:15:00,33296.1,33363.9
08/03/21,06:30:00,33296.1,33379.6
08/03/21,06:45:00,33296.1,33391.4
08/03/21,07:00:00,33296.1,33399.3
08/03/21,07:15:00,33296.1,33450.5
08/03/21,07:30:00,33296.1,33391.4
08/03/21,07:45:00,33296.1,33486.0
08/03/21,08:00:00,33296.1,33513.7
08/03/21,08:15:00,33296.1,33585.2
08/03/21,08:30:00,33296.1,33613.0
08/03/21,08:45:00,33296.1,33533.5
08/03/21,09:00:00,33296.1,33458.4
08/03/21,09:15:00,33296.1,33363.9
08/03/21,09:30:00,33296.1,33391.4
08/03/21,09:45:00,33296.1,33517.7
08/03/21,10:00:00,33296.1,33517.7
08/03/21,10:15:00,33296.1,33403.2
08/03/21,10:30:00,33296.1,33537.5
08/03/21,10:45:00,33296.1,33458.4
08/03/21,11:00:00,33296.1,33223.2
08/03/21,11:15:00,33296.1,33110.8
08/03/21,11:30:00,33296.1,33006.7
08/03/21,11:45:00,33296.1,32991.4
08/03/21,12:00:00,33296.1,32789.4
08/03/21,12:15:00,33296.1,32646.0
08/03/21,12:30:00,33296.1,32500.3
08/03/21,12:45:00,33296.1,32271.3
08/03/21,13:00:00,33296.1,31984.4
08/03/21,13:15:00,33296.1,31934.1
08/03/21,13:30:00,33296.1,31688.6
08/03/21,13:45:00,33296.1,31663.9
08/03/21,14:00:00,33296.1,31530.6
08/03/21,14:15:00,33296.1,31457.5
08/03/21,14:30:00,33296.1,31506.2
08/03/21,14:45:00,33296.1,31415.8
08/03/21,15:00:00,33296.1,31450.5
08/03/21,15:15:00,33296.1,31433.2
08/03/21,15:30:00,33296.1,31523.7
08/03/21,15:45:00,33296.1,31548.1
08/03/21,16:00:00,33296.1,31565.6
08/03/21,16:15:00,33296.1,31625.2
08/03/21,16:30:00,33296.1,31583.1
08/03/21,16:45:00,33296.1,31572.6
08/03/21,17:00:00,33296.1,31590.1
08/03/21,17:15:00,33296.1,31516.7
08/03/21,17:30:00,33296.1,31632.3
08/03/21,17:45:00,33296.1,31488.8
08/03/21,18:00:00,33296.1,31607.7
08/03/21,18:15:00,33296.1,31555.1
08/03/21,18:30:00,33296.1,31621.7
08/03/21,18:45:00,33296.1,31614.7
08/03/21,19:00:00,33296.1,31646.3
08/03/21,19:15:00,33296.1,31646.3
08/03/21,19:30:00,33296.1,31597.1
08/03/21,19:45:00,33296.1,31530.6
08/03/21,20:00:00,33296.1,31614.7
08/03/21,20:15:00,33296.1,31604.2
08/03/21,20:30:00,33296.1,31663.9
08/03/21,20:45:00,33296.1,31646.3
08/03/21,21:00:00,33296.1,31614.7
08/03/21,21:15:00,33296.1,31663.9
08/03/21,21:30:00,33296.1,31688.6
08/03/21,21:45:00,33296.1,31688.6
08/03/21,22:00:00,33296.1,31688.6
08/03/21,22:15:00,33296.1,31713.4
08/03/21,22:30:00,33296.1,31681.6
08/03/21,22:45:00,33296.1,31724.0
08/03/21,23:00:00,33296.1,31681.6
08/03/21,23:15:00,33296.1,31681.6
08/03/21,23:30:00,33296.1,31656.9
08/03/21,23:45:00,33296.1,31681.6
08/04/21,00:00:00,33296.1,31724.0
08/04/21,00:15:00,33296.1,31671.0
08/04/21,00:30:00,33296.1,31579.6
08/04/21,00:45:00,33296.1,31604.2
08/04/21,01:00:00,33296.1,31537.6
08/04/21,01:15:00,33296.1,31597.1
08/04/21,01:30:00,33296.1,31607.7
08/04/21,01:45:00,33296.1,31639.3
08/04/21,02:00:00,33296.1,31565.6
08/04/21,02:15:00,33296.1,31604.2
08/04/21,02:30:00,33296.1,31604.2
08/04/21,02:45:00,33296.1,31590.1
08/04/21,03:00:00,33296.1,31632.3
08/04/21,03:15:00,33296.1,31773.6
08/04/21,03:30:00,33296.1,32238.4
08/04/21,03:45:00,33296.1,32455.7
08/04/21,04:00:00,33296.1,32627.3
08/04/21,04:15:00,33296.1,32834.9
08/04/21,04:30:00,33296.1,32934.0
08/04/21,04:45:00,33296.1,32999.1
08/04/21,05:00:00,33296.1,33184.4
08/04/21,05:15:00,33296.1,33145.6
08/04/21,05:30:00,33296.1,33026.0
08/04/21,05:45:00,33296.1,32960.7
08/04/21,06:00:00,33296.1,33072.2
08/04/21,06:15:00,33296.1,33026.0
08/04/21,06:30:00,33296.1,32926.3
08/04/21,06:45:00,33296.1,33052.9
08/04/21,07:00:00,33296.1,33165.0
08/04/21,07:15:00,33296.1,33258.3
08/04/21,07:30:00,33296.1,33316.9
08/04/21,07:45:00,33296.1,33371.8
08/04/21,08:00:00,33296.1,33458.4
08/04/21,08:15:00,33296.1,33593.1
08/04/21,08:30:00,33296.1,33668.9
08/04/21,08:45:00,33296.1,33708.9
08/04/21,09:00:00,33296.1,33688.9
08/04/21,09:15:00,33296.1,33737.0
08/04/21,09:30:00,33296.1,33680.9
08/04/21,09:45:00,33296.1,33729.0
08/04/21,10:00:00,33296.1,33785.3
08/04/21,10:15:00,33296.1,33817.5
08/04/21,10:30:00,33296.1,33853.8
08/04/21,10:45:00,33296.1,33906.5
08/04/21,11:00:00,33296.1,33886.2
08/04/21,11:15:00,33296.1,33934.9
08/04/21,11:30:00,33296.1,33797.3
08/04/21,11:45:00,33296.1,33231.0
08/04/21,12:00:00,33296.1,33079.9
08/04/21,12:15:00,33296.1,32999.1
08/04/21,12:30:00,33296.1,32770.4
08/04/21,12:45:00,33296.1,32518.9
08/04/21,13:00:00,33296.1,32297.0
08/04/21,13:15:00,33296.1,32158.1
08/04/21,13:30:00,33296.1,31944.9
08/04/21,13:45:00,33296.1,31773.6
08/04/21,14:00:00,33296.1,31523.7
08/04/21,14:15:00,33296.1,31506.2
08/04/21,14:30:00,33296.1,31308.8
08/04/21,14:45:00,33296.1,31360.5
08/04/21,15:00:00,33296.1,31384.7
08/04/21,15:15:00,33296.1,31391.6
08/04/21,15:30:00,33296.1,31492.3
08/04/21,15:45:00,33296.1,31516.7
08/04/21,16:00:00,33296.1,31548.1
08/04/21,16:15:00,33296.1,31565.6
08/04/21,16:30:00,33296.1,31541.1
08/04/21,16:45:00,33296.1,31457.5
08/04/21,17:00:00,33296.1,31481.8
08/04/21,17:15:00,33296.1,31450.5
08/04/21,17:30:00,33296.1,31499.2
08/04/21,17:45:00,33296.1,31534.1
08/04/21,18:00:00,33296.1,31534.1
08/04/21,18:15:00,33296.1,31474.9
08/04/21,18:30:00,33296.1,31499.2
08/04/21,18:45:00,33296.1,31506.2
08/04/21,19:00:00,33296.1,31433.2
08/04/21,19:15:00,33296.1,31464.4
08/04/21,19:30:00,33296.1,31516.7
08/04/21,19:45:00,33296.1,31457.5
08/04/21,20:00:00,33296.1,31488.8
08/04/21,20:15:00,33296.1,31457.5
08/04/21,20:30:00,33296.1,31499.2
08/04/21,20:45:00,33296.1,31506.2
08/04/21,21:00:00,33296.1,31506.2
08/04/21,21:15:00,33296.1,31523.7
08/04/21,21:30:00,33296.1,31506.2
08/04/21,21:45:00,33296.1,31541.1
08/04/21,22:00:00,33296.1,31523.7
08/04/21,22:15:00,33296.1,31433.2
08/04/21,22:30:00,33296.1,31572.6
08/04/21,22:45:00,33296.1,31530.6
08/04/21,23:00:00,33296.1,31523.7
08/04/21,23:15:00,33296.1,31464.4
08/04/21,23:30:00,33296.1,31530.6
08/04/21,23:45:00,33296.1,31523.7
08/05/21,00:00:00,33296.1,31513.2
08/05/21,00:15:00,33296.1,31523.7
08/05/21,00:30:00,33296.1,31506.2
08/05/21,00:45:00,33296.1,31530.6
08/05/21,01:00:00,33296.1,31499.2
08/05/21,01:15:00,33296.1,31481.8
08/05/21,01:30:00,33296.1,31506.2
08/05/21,01:45:00,33296.1,31513.2
08/05/21,02:00:00,33296.1,31530.6
08/05/21,02:15:00,33296.1,31555.1
08/05/21,02:30:00,33296.1,31555.1
08/05/21,02:45:00,33296.1,31530.6
08/05/21,03:00:00,33296.1,31572.6
08/05/21,03:15:00,33296.1,31572.6
08/05/21,03:30:00,33296.1,31562.1
08/05/21,03:45:00,33296.1,31562.1
08/05/21,04:00:00,33296.1,31805.5
08/05/21,04:15:00,33296.1,32158.1
08/05/21,04:30:00,33296.1,32385.4
08/05/21,04:45:00,33296.1,32492.9
08/05/21,05:00:00,33296.1,32616.0
08/05/21,05:15:00,33296.1,32341.1
08/05/21,05:30:00,33296.1,32242.0
08/05/21,05:45:00,33296.1,32297.0
08/05/21,06:00:00,33296.1,32526.4
08/05/21,06:15:00,33296.1,32698.7
08/05/21,06:30:00,33296.1,32953.1
08/05/21,06:45:00,33296.1,33033.7
08/05/21,07:00:00,33296.1,33026.0
08/05/21,07:15:00,33296.1,33045.2
08/05/21,07:30:00,33296.1,33006.7
08/05/21,07:45:00,33296.1,32999.1
08/05/21,08:00:00,33296.1,32999.1
08/05/21,08:15:00,33296.1,33018.3
08/05/21,08:30:00,33296.1,32960.7
08/05/21,08:45:00,33296.1,32972.2
08/05/21,09:00:00,33296.1,32991.4
08/05/21,09:15:00,33296.1,33006.7
08/05/21,09:30:00,33296.1,33052.9
08/05/21,09:45:00,33296.1,33052.9
08/05/21,10:00:00,33296.1,33176.6
08/05/21,10:15:00,33296.1,33305.1
08/05/21,10:30:00,33296.1,33336.5
08/05/21,10:45:00,33296.1,33438.7
08/05/21,11:00:00,33296.1,33411.1
08/05/21,11:15:00,33296.1,33450.5
08/05/21,11:30:00,33296.1,33438.7
08/05/21,11:45:00,33296.1,33297.3
08/05/21,12:00:00,33296.1,33250.5
08/05/21,12:15:00,33296.1,33438.7
08/05/21,12:30:00,33296.1,33145.6
08/05/21,12:45:00,33296.1,32778.0
08/05/21,13:00:00,33296.1,32642.3
08/05/21,13:15:00,33296.1,32429.8
08/05/21,13:30:00,33296.1,32201.8
08/05/21,13:45:00,33296.1,32027.7
08/05/21,14:00:00,33296.1,31805.5
08/05/21,14:15:00,33296.1,31481.8
08/05/21,14:30:00,33296.1,31284.7
08/05/21,14:45:00,33296.1,31219.6
08/05/21,15:00:00,33296.1,30844.8
08/05/21,15:15:00,33296.1,31036.1
08/05/21,15:30:00,33296.1,31131.0
08/05/21,15:45:00,33296.1,31219.6
08/05/21,16:00:00,33296.1,31301.9
08/05/21,16:15:00,33296.1,31076.7
08/05/21,16:30:00,33296.1,31219.6
08/05/21,16:45:00,33296.1,31148.0
08/05/21,17:00:00,33296.1,31124.2
08/05/21,17:15:00,33296.1,31141.2
08/05/21,17:30:00,33296.1,31148.0
08/05/21,17:45:00,33296.1,31154.8
08/05/21,18:00:00,33296.1,31148.0
08/05/21,18:15:00,33296.1,31182.0
08/05/21,18:30:00,33296.1,31148.0
08/05/21,18:45:00,33296.1,31124.2
08/05/21,19:00:00,33296.1,31148.0
08/05/21,19:15:00,33296.1,31188.9
08/05/21,19:30:00,33296.1,31148.0
08/05/21,19:45:00,33296.1,31154.8
08/05/21,20:00:00,33296.1,31148.0
08/05/21,20:15:00,33296.1,31165.0
08/05/21,20:30:00,33296.1,31154.8
08/05/21,20:45:00,33296.1,31131.0
08/05/21,21:00:00,33296.1,31124.2
08/05/21,21:15:00,33296.1,31100.4
08/05/21,21:30:00,33296.1,31100.4
08/05/21,21:45:00,33296.1,31083.4
08/05/21,22:00:00,33296.1,31076.7
08/05/21,22:15:00,33296.1,31100.4
08/05/21,22:30:00,33296.1,31100.4
08/05/21,22:45:00,33296.1,31141.2
08/05/21,23:00:00,33296.1,30965.3
08/05/21,23:15:00,33296.1,31090.2
08/05/21,23:30:00,33296.1,31083.4
08/05/21,23:45:00,33296.1,31042.8
08/06/21,00:00:00,33296.1,31107.2
08/06/21,00:15:00,33296.1,31107.2
08/06/21,00:30:00,33296.1,31012.5
08/06/21,00:45:00,33296.1,31148.0
08/06/21,01:00:00,33296.1,31154.8
08/06/21,01:15:00,33296.1,31090.2
08/06/21,01:30:00,33296.1,31148.0
08/06/21,01:45:00,33296.1,31107.2
08/06/21,02:00:00,33296.1,31083.4
08/06/21,02:15:00,33296.1,31137.8
08/06/21,02:30:00,33296.1,31178.6
08/06/21,02:45:00,33296.1,31165.0
08/06/21,03:00:00,33296.1,31165.0
08/06/21,03:15:00,33296.1,31148.0
08/06/21,03:30:00,33296.1,31202.5
08/06/21,03:45:00,33296.1,31178.6
08/06/21,04:00:00,33296.1,31178.6
08/06/21,04:15:00,33296.1,31195.7
08/06/21,04:30:00,33296.1,31202.5
08/06/21,04:45:00,33296.1,31236.7
08/06/21,05:00:00,33296.1,31253.8
08/06/21,05:15:00,33296.1,31284.7
08/06/21,05:30:00,33296.1,31506.2
08/06/21,05:45:00,33296.1,31671.0
08/06/21,06:00:00,33296.1,31898.3
08/06/21,06:15:00,33296.1,31909.0
08/06/21,06:30:00,33296.1,32020.4
08/06/21,06:45:00,33296.1,32216.5
08/06/21,07:00:00,33296.1,32289.7
08/06/21,07:15:00,33296.1,32366.9
08/06/21,07:30:00,33296.1,32330.1
08/06/21,07:45:00,33296.1,32455.7
08/06/21,08:00:00,33296.1,32429.8
08/06/21,08:15:00,33296.1,32492.9
08/06/21,08:30:00,33296.1,32474.3
08/06/21,08:45:00,33296.1,32489.1
08/06/21,09:00:00,33296.1,32552.5
08/06/21,09:15:00,33296.1,32597.3
08/06/21,09:30:00,33296.1,32552.5
08/06/21,09:45:00,33296.1,32533.8
08/06/21,10:00:00,33296.1,32448.3
08/06/21,10:15:00,33296.1,32359.6
08/06/21,10:30:00,33296.1,32359.6
08/06/21,10:45:00,33296.1,32333.8
08/06/21,11:00:00,33296.1,32322.7
08/06/21,11:15:00,33296.1,32589.8
08/06/21,11:30:00,33296.1,32698.7
08/06/21,11:45:00,33296.1,32796.9
08/06/21,12:00:00,33296.1,32907.2
08/06/21,12:15:00,33296.1,32914.9
08/06/21,12:30:00,33296.1,32796.9
08/06/21,12:45:00,33296.1,32899.6
08/06/21,13:00:00,33296.1,32960.7
08/06/21,13:15:00,33296.1,32400.2
08/06/21,13:30:00,33296.1,32201.8
08/06/21,13:45:00,33296.1,31952.1
08/06/21,14:00:00,33296.1,31798.4
08/06/21,14:15:00,33296.1,31748.7
08/06/21,14:30:00,33296.1,31481.8
08/06/21,14:45:00,33296.1,31301.9
08/06/21,15:00:00,33296.1,31036.1
08/06/21,15:15:00,33296.1,30955.2
08/06/21,15:30:00,33296.1,30878.2
08/06/21,15:45:00,33296.1,30808.2
08/06/21,16:00:00,33296.1,30689.0
08/06/21,16:15:00,33296.1,30758.4
08/06/21,16:30:00,33296.1,30878.2
08/06/21,16:45:00,33296.1,30918.3
08/06/21,17:00:00,33296.1,30955.2
08/06/21,17:15:00,33296.1,30758.4
08/06/21,17:30:00,33296.1,30808.2
08/06/21,17:45:00,33296.1,30768.4
08/06/21,18:00:00,33296.1,30735.2
08/06/21,18:15:00,33296.1,30728.6
08/06/21,18:30:00,33296.1,30758.4
08/06/21,18:45:00,33296.1,30728.6
08/06/21,19:00:00,33296.1,30705.5
08/06/21,19:15:00,33296.1,30728.6
08/06/21,19:30:00,33296.1,30682.4
08/06/21,19:45:00,33296.1,30728.6
08/06/21,20:00:00,33296.1,30665.9
08/06/21,20:15:00,33296.1,29365.3
08/06/21,20:30:00,33296.1,30728.6
08/06/21,20:45:00,33296.1,30918.3
08/06/21,21:00:00,33296.1,30918.3
08/06/21,21:15:00,33296.1,30918.3
08/06/21,21:30:00,33296.1,30931.8
08/06/21,21:45:00,33296.1,30925.1
08/06/21,22:00:00,33296.1,30901.6
08/06/21,22:15:00,33296.1,30918.3
08/06/21,22:30:00,33296.1,30878.2
08/06/21,22:45:00,33296.1,30925.1
08/06/21,23:00:00,33296.1,30925.1
08/06/21,23:15:00,33296.1,30908.3
08/06/21,23:30:00,33296.1,30908.3
08/06/21,23:45:00,33296.1,30884.9
08/07/21,00:00:00,33296.1,30908.3
08/07/21,00:15:00,33296.1,30948.5
08/07/21,00:30:00,33296.1,30941.8
08/07/21,00:45:00,33296.1,30941.8
08/07/21,01:00:00,33296.1,30891.6
08/07/21,01:15:00,33296.1,30955.2
08/07/21,01:30:00,33296.1,30931.8
08/07/21,01:45:00,33296.1,30925.1
08/07/21,02:00:00,33296.1,30931.8
08/07/21,02:15:00,33296.1,30955.2
08/07/21,02:30:00,33296.1,30965.3
08/07/21,02:45:00,33296.1,30901.6
08/07/21,03:00:00,33296.1,30948.5
08/07/21,03:15:00,33296.1,30925.1
08/07/21,03:30:00,33296.1,30908.3
08/07/21,03:45:00,33296.1,30915.0
08/07/21,04:00:00,33296.1,30915.0
08/07/21,04:15:00,33296.1,30931.8
08/07/21,04:30:00,33296.1,30891.6
08/07/21,04:45:00,33296.1,30931.8
08/07/21,05:00:00,33296.1,30931.8
08/07/21,05:15:00,33296.1,30965.3
08/07/21,05:30:00,33296.1,31036.1
08/07/21,05:45:00,33296.1,31219.6
08/07/21,06:00:00,33296.1,31332.9
08/07/21,06:15:00,33296.1,31447.1
08/07/21,06:30:00,33296.1,31530.6
08/07/21,06:45:00,33296.1,31628.8
08/07/21,07:00:00,33296.1,31663.9
08/07/21,07:15:00,33296.1,31656.9
08/07/21,07:30:00,33296.1,31724.0
08/07/21,07:45:00,33296.1,31590.1
08/07/21,08:00:00,33296.1,31579.6
08/07/21,08:15:00,33296.1,31614.7
08/07/21,08:30:00,33296.1,31681.6
08/07/21,08:45:00,33296.1,31663.9
08/07/21,09:00:00,33296.1,31706.3
08/07/21,09:15:00,33296.1,31755.8
08/07/21,09:30:00,33296.1,31755.8
08/07/21,09:45:00,33296.1,31901.9
08/07/21,10:00:00,33296.1,31891.1
08/07/21,10:15:00,33296.1,31805.5
08/07/21,10:30:00,33296.1,31823.3
08/07/21,10:45:00,33296.1,31984.4
08/07/21,11:00:00,33296.1,32150.8
08/07/21,11:15:00,33296.1,32245.7
08/07/21,11:30:00,33296.1,32201.8
08/07/21,11:45:00,33296.1,32227.4
08/07/21,12:00:00,33296.1,32308.0
08/07/21,12:15:00,33296.1,32322.7
08/07/21,12:30:00,33296.1,32271.3
08/07/21,12:45:00,33296.1,32308.0
08/07/21,13:00:00,33296.1,32052.9
08/07/21,13:15:00,33296.1,31970.0
08/07/21,13:30:00,33296.1,31934.1
08/07/21,13:45:00,33296.1,31873.3
08/07/21,14:00:00,33296.1,31681.6
08/07/21,14:15:00,33296.1,31548.1
08/07/21,14:30:00,33296.1,31260.7
08/07/21,14:45:00,33296.1,31188.9
08/07/21,15:00:00,33296.1,30931.8
08/07/21,15:15:00,33296.1,30758.4
08/07/21,15:30:00,33296.1,30652.8
08/07/21,15:45:00,33296.1,30495.8
08/07/21,16:00:00,33296.1,30489.3
08/07/21,16:15:00,33296.1,30489.3
08/07/21,16:30:00,33296.1,30427.6
08/07/21,16:45:00,33296.1,30450.3
08/07/21,17:00:00,33296.1,30482.8
08/07/21,17:15:00,33296.1,30534.9
08/07/21,17:30:00,33296.1,30544.7
08/07/21,17:45:00,33296.1,30482.8
08/07/21,18:00:00,33296.1,30414.7
08/07/21,18:15:00,33296.1,30369.5
08/07/21,18:30:00,33296.1,30353.4
08/07/21,18:45:00,33296.1,30353.4
08/07/21,19:00:00,33296.1,30375.9
08/07/21,19:15:00,33296.1,30369.5
08/07/21,19:30:00,33296.1,30414.7
08/07/21,19:45:00,33296.1,30375.9
08/07/21,20:00:00,33296.1,30392.1
08/07/21,20:15:00,33296.1,30359.8
08/07/21,20:30:00,33296.1,30375.9
08/07/21,20:45:00,33296.1,30353.4
08/07/21,21:00:00,33296.1,30359.8
08/07/21,21:15:00,33296.1,30421.1
08/07/21,21:30:00,33296.1,30437.3
08/07/21,21:45:00,33296.1,30405.0
08/07/21,22:00:00,33296.1,30398.5
08/07/21,22:15:00,33296.1,30353.4
08/07/21,22:30:00,33296.1,30414.7
08/07/21,22:45:00,33296.1,30405.0
08/07/21,23:00:00,33296.1,30414.7
08/07/21,23:15:00,33296.1,30405.0
08/07/21,23:30:00,33296.1,30414.7
08/07/21,23:45:00,33296.1,30405.0
08/08/21,00:00:00,33296.1,30405.0
08/08/21,00:15:00,33296.1,30414.7
08/08/21,00:30:00,33296.1,30443.8
08/08/21,00:45:00,33296.1,30437.3
08/08/21,01:00:00,33296.1,30392.1
08/08/21,01:15:00,33296.1,30398.5
08/08/21,01:30:00,33296.1,30375.9
08/08/21,01:45:00,33296.1,30382.4
08/08/21,02:00:00,33296.1,30375.9
08/08/21,02:15:00,33296.1,30382.4
08/08/21,02:30:00,33296.1,30437.3
08/08/21,02:45:00,33296.1,30382.4
08/08/21,03:00:00,33296.1,30398.5
08/08/21,03:15:00,33296.1,30382.4
08/08/21,03:30:00,33296.1,30392.1
08/08/21,03:45:00,33296.1,30369.5
08/08/21,04:00:00,33296.1,30353.4
08/08/21,04:15:00,33296.1,30359.8
08/08/21,04:30:00,33296.1,30353.4
08/08/21,04:45:00,33296.1,30392.1
08/08/21,05:00:00,33296.1,30382.4
08/08/21,05:15:00,33296.1,30369.5
08/08/21,05:30:00,33296.1,30369.5
08/08/21,05:45:00,33296.1,30375.9
08/08/21,06:00:00,33296.1,30437.3
08/08/21,06:15:00,33296.1,30421.1
08/08/21,06:30:00,33296.1,30450.3
08/08/21,06:45:00,33296.1,30574.1
08/08/21,07:00:00,33296.1,30659.4
08/08/21,07:15:00,33296.1,30758.4
08/08/21,07:30:00,33296.1,30821.5
08/08/21,07:45:00,33296.1,30791.6
08/08/21,08:00:00,33296.1,30712.1
08/08/21,08:15:00,33296.1,30844.8
08/08/21,08:30:00,33296.1,30908.3
08/08/21,08:45:00,33296.1,30965.3
08/08/21,09:00:00,33296.1,31036.1
08/08/21,09:15:00,33296.1,31083.4
08/08/21,09:30:00,33296.1,31076.7
08/08/21,09:45:00,33296.1,31083.4
08/08/21,10:00:00,33296.1,31141.2
08/08/21,10:15:00,33296.1,31141.2
08/08/21,10:30:00,33296.1,30955.2
08/08/21,10:45:00,33296.1,31131.0
08/08/21,11:00:00,33296.1,31154.8
08/08/21,11:15:00,33296.1,31236.7
08/08/21,11:30:00,33296.1,31260.7
08/08/21,11:45:00,33296.1,31367.4
08/08/21,12:00:00,33296.1,31391.6
08/08/21,12:15:00,33296.1,31590.1
08/08/21,12:30:00,33296.1,31614.7
08/08/21,12:45:00,33296.1,31773.6
08/08/21,13:00:00,33296.1,31919.8
08/08/21,13:15:00,33296.1,31977.2
08/08/21,13:30:00,33296.1,32002.4
08/08/21,13:45:00,33296.1,31755.8
08/08/21,14:00:00,33296.1,31541.1
08/08/21,14:15:00,33296.1,31884.0
08/08/21,14:30:00,33296.1,31488.8
08/08/21,14:45:00,33296.1,31253.8
08/08/21,15:00:00,33296.1,31042.8
08/08/21,15:15:00,33296.1,30878.2
08/08/21,15:30:00,33296.1,30838.2
08/08/21,15:45:00,33296.1,30619.9
08/08/21,16:00:00,33296.1,30421.1
08/08/21,16:15:00,33296.1,30392.1
08/08/21,16:30:00,33296.1,30337.3
08/08/21,16:45:00,33296.1,30359.8
08/08/21,17:00:00,33296.1,30263.5
08/08/21,17:15:00,33296.1,30321.2
08/08/21,17:30:00,33296.1,30353.4
08/08/21,17:45:00,33296.1,30359.8
08/08/21,18:00:00,33296.1,30421.1
08/08/21,18:15:00,33296.1,30482.8
08/08/21,18:30:00,33296.1,30382.4
08/08/21,18:45:00,33296.1,30343.7
08/08/21,19:00:00,33296.1,30353.4
08/08/21,19:15:00,33296.1,30337.3
08/08/21,19:30:00,33296.1,30285.9
08/08/21,19:45:00,33296.1,30308.3
08/08/21,20:00:00,33296.1,30337.3
08/08/21,20:15:00,33296.1,30276.3
08/08/21,20:30:00,33296.1,30276.3
08/08/21,20:45:00,33296.1,30292.3
08/08/21,21:00:00,33296.1,30263.5
08/08/21,21:15:00,33296.1,30279.5
08/08/21,21:30:00,33296.1,30247.5
08/08/21,21:45:00,33296.1,30285.9
08/08/21,22:00:00,33296.1,30279.5
08/08/21,22:15:00,33296.1,30257.1
08/08/21,22:30:00,33296.1,30263.5
08/08/21,22:45:00,33296.1,30241.1
08/08/21,23:00:00,33296.1,30263.5
08/08/21,23:15:00,33296.1,30263.5
08/08/21,23:30:00,33296.1,30269.9
08/08/21,23:45:00,33296.1,30257.1
08/09/21,00:00:00,33296.1,30269.9
08/09/21,00:15:00,33296.1,30257.1
08/09/21,00:30:00,33296.1,30247.5
08/09/21,00:45:00,33296.1,30190.1
08/09/21,01:00:00,33296.1,30285.9
08/09/21,01:15:00,33296.1,30279.5
08/09/21,01:30:00,33296.1,30263.5
08/09/21,01:45:00,33296.1,30257.1
08/09/21,02:00:00,33296.1,30234.7
08/09/21,02:15:00,33296.1,30257.1
08/09/21,02:30:00,33296.1,30234.7
08/09/21,02:45:00,33296.1,30263.5
08/09/21,03:00:00,33296.1,30241.1
08/09/21,03:15:00,33296.1,30241.1
08/09/21,03:30:00,33296.1,30269.9
08/09/21,03:45:00,33296.1,30247.5
08/09/21,04:00:00,33296.1,30257.1
08/09/21,04:15:00,33296.1,30257.1
08/09/21,04:30:00,33296.1,30263.5
08/09/21,04:45:00,33296.1,30241.1
08/09/21,05:00:00,33296.1,30279.5
08/09/21,05:15:00,33296.1,30257.1
08/09/21,05:30:00,33296.1,30257.1
08/09/21,05:45:00,33296.1,30257.1
08/09/21,06:00:00,33296.1,30257.1
08/09/21,06:15:00,33296.1,30292.3
08/09/21,06:30:00,33296.1,30279.5
08/09/21,06:45:00,33296.1,30292.3
08/09/21,07:00:00,33296.1,30314.8
08/09/21,07:15:00,33296.1,30534.9
08/09/21,07:30:00,33296.1,30652.8
08/09/21,07:45:00,33296.1,30665.9
08/09/21,08:00:00,33296.1,30758.4
08/09/21,08:15:00,33296.1,30775.0
08/09/21,08:30:00,33296.1,30854.8
08/09/21,08:45:00,33296.1,30941.8
08/09/21,09:00:00,33296.1,30891.6
08/09/21,09:15:00,33296.1,30925.1
08/09/21,09:30:00,33296.1,30978.8
08/09/21,09:45:00,33296.1,31019.2
08/09/21,10:00:00,33296.1,31066.5
08/09/21,10:15:00,33296.1,31117.4
08/09/21,10:30:00,33296.1,31195.7
08/09/21,10:45:00,33296.1,31350.1
08/09/21,11:00:00,33296.1,31357.0
08/09/21,11:15:00,33296.1,31513.2
08/09/21,11:30:00,33296.1,31656.9
08/09/21,11:45:00,33296.1,31926.9
08/09/21,12:00:00,33296.1,32227.4
08/09/21,12:15:00,33296.1,32385.4
08/09/21,12:30:00,33296.1,32589.8
