********LEGEND FOR FIELD NAMES LOCATED AT BOTTOM OF FILE************
Station_Code,isSWMP,m/d/y hh:mm,See Legend,See Legend,Frequency,See Legend,C,Flag Code,%,Flag Code,mb,Flag Code,m/s,Flag Code,m/s,Flag Code,time, degrees,Flag Code,sd,Flag Code,millimoles/m2, Flag Code,mm,Flag Code
pdbpfmet,P,05/20/2021 06:30,0,1,15,,8.5,<0> ,88,<0> ,1019,<0> ,0.6,<0> ,1.6,<0> ,06:24,181,<0> ,48,<0> ,444.2,<0> ,0.0,<0> ,
pdbpfmet,P,05/20/2021 06:45,0,1,15,,9.1,<0> ,86,<0> ,1019,<0> ,1.6,<0> ,2.8,<0> ,06:43,138,<0> ,17,<0> ,509.0,<0> ,0.0,<0> ,
pdbpfmet,P,05/20/2021 07:00,0,1,15,,9.5,<0> ,86,<0> ,1019,<0> ,2.0,<0> ,2.8,<0> ,06:56,168,<0> ,14,<0> ,577.3,<0> ,0.0,<0> ,
pdbpfmet,P,05/20/2021 07:15,0,1,15,,10.0,<0> ,85,<0> ,1019,<0> ,1.7,<0> ,2.8,<0> ,07:03,166,<0> ,17,<0> ,660.7,<0> ,0.0,<0> ,
pdbpfmet,P,05/20/2021 07:30,0,1,15,,10.2,<0> ,84,<0> ,1019,<0> ,1.2,<0> ,2.9,<0> ,07:28,170,<0> ,25,<0> ,364.2,<0> ,0.0,<0> ,
pdbpfmet,P,05/20/2021 07:45,0,1,15,,10.6,<0> ,80,<0> ,1019,<0> ,1.0,<0> ,2.2,<0> ,07:35,167,<0> ,45,<0> ,718.9,<0> ,0.0,<0> ,
pdbpfmet,P,05/20/2021 08:00,0,1,15,,11.2,<0> ,77,<0> ,1019,<0> ,1.1,<0> ,2.5,<0> ,07:51,128,<0> ,32,<0> ,936.6,<0> ,0.0,<0> ,
pdbpfmet,P,05/20/2021 08:15,0,1,15,,11.2,<0> ,76,<0> ,1019,<0> ,0.9,<0> ,2.0,<0> ,08:06,169,<0> ,58,<0> ,570.7,<0> ,0.0,<0> ,
pdbpfmet,P,05/20/2021 08:30,0,1,15,,12.1,<0> ,74,<0> ,1019,<0> ,0.6,<0> ,1.6,<0> ,08:20,68,<0> ,63,<0> ,1129.0,<0> ,0.0,<0> ,
pdbpfmet,P,05/20/2021 08:45,0,1,15,,12.4,<0> ,73,<0> ,1019,<0> ,1.1,<0> ,3.1,<0> ,08:32,26,<0> ,52,<0> ,1042.0,<0> ,0.0,<0> ,
pdbpfmet,P,05/20/2021 09:00,0,1,15,,11.9,<0> ,74,<0> ,1019,<0> ,1.2,<0> ,2.8,<0> ,08:46,337,<0> ,24,<0> ,1027.4,<0> ,0.0,<0> ,
pdbpfmet,P,05/20/2021 09:15,0,1,15,,12.4,<0> ,72,<0> ,1019,<0> ,1.5,<0> ,3.5,<0> ,09:09,346,<0> ,22,<0> ,1259.6,<0> ,0.0,<0> ,
pdbpfmet,P,05/20/2021 09:30,0,1,15,,12.0,<0> ,72,<0> ,1019,<0> ,1.7,<0> ,2.8,<0> ,09:25,345,<0> ,17,<0> ,1174.7,<0> ,0.0,<0> ,
pdbpfmet,P,05/20/2021 09:45,0,1,15,,12.3,<0> ,73,<0> ,1020,<0> ,2.3,<0> ,4.0,<0> ,09:42,321,<0> ,21,<0> ,1407.3,<0> ,0.0,<0> ,
pdbpfmet,P,05/20/2021 10:00,0,1,15,,12.5,<0> ,75,<0> ,1020,<0> ,2.7,<0> ,4.3,<0> ,09:48,327,<0> ,14,<0> ,1290.7,<0> ,0.0,<0> ,
pdbpfmet,P,05/20/2021 10:15,0,1,15,,12.6,<0> ,74,<0> ,1020,<0> ,2.6,<0> ,3.7,<0> ,10:04,323,<0> ,15,<0> ,1523.0,<0> ,0.0,<0> ,
pdbpfmet,P,05/20/2021 10:30,0,1,15,,13.1,<0> ,71,<0> ,1020,<0> ,2.8,<0> ,3.8,<0> ,10:17,308,<0> ,14,<0> ,1518.9,<0> ,0.0,<0> ,
pdbpfmet,P,05/20/2021 10:45,0,1,15,,13.2,<0> ,70,<0> ,1020,<0> ,3.2,<0> ,4.4,<0> ,10:40,307,<0> ,14,<0> ,1553.2,<0> ,0.0,<0> ,
pdbpfmet,P,05/20/2021 11:00,0,1,15,,13.3,<0> ,66,<0> ,1020,<0> ,2.9,<0> ,4.3,<0> ,10:51,319,<0> ,17,<0> ,1577.8,<0> ,0.0,<0> ,
pdbpfmet,P,05/20/2021 11:15,0,1,15,,13.4,<0> ,63,<0> ,1020,<0> ,2.7,<0> ,4.1,<0> ,11:01,327,<0> ,14,<0> ,1600.2,<0> ,0.0,<0> ,
pdbpfmet,P,05/20/2021 11:30,0,1,15,,13.4,<0> ,63,<0> ,1019,<0> ,2.7,<0> ,3.7,<0> ,11:28,336,<0> ,16,<0> ,1617.4,<0> ,0.0,<0> ,
pdbpfmet,P,05/20/2021 11:45,0,1,15,,13.7,<0> ,63,<0> ,1019,<0> ,2.5,<0> ,3.7,<0> ,11:30,332,<0> ,14,<0> ,1630.8,<0> ,0.0,<0> ,
pdbpfmet,P,05/20/2021 12:00,0,1,15,,14.0,<0> ,63,<0> ,1019,<0> ,2.4,<0> ,3.8,<0> ,11:52,324,<0> ,15,<0> ,1636.4,<0> ,0.0,<0> ,
pdbpfmet,P,05/20/2021 12:15,0,1,15,,14.2,<0> ,63,<0> ,1019,<0> ,2.0,<0> ,3.5,<0> ,12:06,333,<0> ,18,<0> ,1645.3,<0> ,0.0,<0> ,
pdbpfmet,P,05/20/2021 12:30,0,1,15,,14.7,<0> ,63,<0> ,1019,<0> ,1.7,<0> ,3.2,<0> ,12:27,333,<0> ,23,<0> ,1645.7,<0> ,0.0,<0> ,
pdbpfmet,P,05/20/2021 12:45,0,1,15,,14.5,<0> ,63,<0> ,1019,<0> ,2.2,<0> ,3.4,<0> ,12:34,336,<0> ,17,<0> ,1638.4,<0> ,0.0,<0> ,
pdbpfmet,P,05/20/2021 13:00,0,1,15,,14.6,<0> ,64,<0> ,1019,<0> ,2.3,<0> ,3.5,<0> ,12:46,337,<0> ,17,<0> ,1626.3,<0> ,0.0,<0> ,
pdbpfmet,P,05/20/2021 13:15,0,1,15,,14.9,<0> ,65,<0> ,1019,<0> ,2.0,<0> ,3.4,<0> ,13:09,336,<0> ,21,<0> ,1607.2,<0> ,0.0,<0> ,
pdbpfmet,P,05/20/2021 13:30,0,1,15,,15.1,<0> ,65,<0> ,1019,<0> ,2.3,<0> ,4.1,<0> ,13:26,331,<0> ,20,<0> ,1586.9,<0> ,0.0,<0> ,
pdbpfmet,P,05/20/2021 13:45,0,1,15,,15.3,<0> ,66,<0> ,1019,<0> ,2.5,<0> ,3.8,<0> ,13:41,337,<0> ,16,<0> ,1556.4,<0> ,0.0,<0> ,
pdbpfmet,P,05/20/2021 14:00,0,1,15,,15.7,<0> ,63,<0> ,1019,<0> ,2.1,<0> ,3.8,<0> ,13:45,318,<0> ,22,<0> ,1521.5,<0> ,0.0,<0> ,
pdbpfmet,P,05/20/2021 14:15,0,1,15,,16.0,<0> ,64,<0> ,1019,<0> ,2.3,<0> ,4.0,<0> ,14:10,339,<0> ,22,<0> ,1490.5,<0> ,0.0,<0> ,
pdbpfmet,P,05/20/2021 14:30,0,1,15,,16.2,<0> ,62,<0> ,1019,<0> ,2.1,<0> ,3.8,<0> ,14:27,318,<0> ,34,<0> ,1425.9,<0> ,0.0,<0> ,
pdbpfmet,P,05/20/2021 14:45,0,1,15,,16.3,<0> ,61,<0> ,1019,<0> ,1.9,<0> ,3.7,<0> ,14:30,347,<0> ,22,<0> ,1361.8,<0> ,0.0,<0> ,
pdbpfmet,P,05/20/2021 15:00,0,1,15,,16.5,<0> ,62,<0> ,1018,<0> ,2.4,<0> ,3.7,<0> ,14:48,339,<0> ,21,<0> ,1326.2,<0> ,0.0,<0> ,
pdbpfmet,P,05/20/2021 15:15,0,1,15,,16.6,<0> ,58,<0> ,1018,<0> ,2.0,<0> ,3.7,<0> ,15:12,325,<0> ,32,<0> ,1248.0,<0> ,0.0,<0> ,
pdbpfmet,P,05/20/2021 15:30,0,1,15,,16.4,<0> ,60,<0> ,1018,<0> ,3.1,<0> ,4.6,<0> ,15:21,337,<0> ,15,<0> ,1184.7,<0> ,0.0,<0> ,
pdbpfmet,P,05/20/2021 15:45,0,1,15,,16.3,<0> ,61,<0> ,1018,<0> ,3.0,<0> ,4.1,<0> ,15:33,339,<0> ,15,<0> ,1119.3,<0> ,0.0,<0> ,
pdbpfmet,P,05/20/2021 16:00,0,1,15,,16.3,<0> ,60,<0> ,1018,<0> ,2.7,<0> ,4.0,<0> ,15:56,336,<0> ,14,<0> ,1054.3,<0> ,0.0,<0> ,
pdbpfmet,P,05/20/2021 16:15,0,1,15,,16.6,<0> ,57,<0> ,1018,<0> ,2.5,<0> ,3.8,<0> ,16:00,343,<0> ,13,<0> ,1026.9,<0> ,0.0,<0> ,
pdbpfmet,P,05/20/2021 16:30,0,1,15,,16.9,<0> ,55,<0> ,1018,<0> ,2.4,<0> ,4.1,<0> ,16:25,328,<0> ,23,<0> ,889.7,<0> ,0.0,<0> ,
pdbpfmet,P,05/20/2021 16:45,0,1,15,,16.5,<0> ,55,<0> ,1018,<0> ,1.7,<0> ,4.1,<0> ,16:34,306,<0> ,32,<0> ,607.9,<0> ,0.0,<0> ,
pdbpfmet,P,05/20/2021 17:00,0,1,15,,16.2,<0> ,59,<0> ,1019,<0> ,2.7,<0> ,3.7,<0> ,16:45,344,<0> ,19,<0> ,633.4,<0> ,0.0,<0> ,
pdbpfmet,P,05/20/2021 17:15,0,1,15,,16.2,<0> ,57,<0> ,1019,<0> ,3.0,<0> ,5.5,<0> ,17:13,294,<0> ,41,<0> ,553.0,<0> ,0.0,<0> ,
pdbpfmet,P,05/20/2021 17:30,0,1,15,,15.9,<0> ,51,<0> ,1019,<0> ,4.2,<0> ,5.8,<0> ,17:16,254,<0> ,9,<0> ,562.5,<0> ,0.0,<0> ,
pdbpfmet,P,05/20/2021 17:45,0,1,15,,15.7,<0> ,52,<0> ,1019,<0> ,4.4,<0> ,6.3,<0> ,17:39,251,<0> ,9,<0> ,516.6,<0> ,0.0,<0> ,
pdbpfmet,P,05/20/2021 18:00,0,1,15,,15.2,<0> ,53,<0> ,1019,<0> ,4.0,<0> ,6.1,<0> ,17:45,254,<0> ,12,<0> ,413.1,<0> ,0.0,<0> ,
pdbpfmet,P,05/20/2021 18:15,0,1,15,,15.3,<0> ,53,<0> ,1019,<0> ,3.7,<0> ,5.0,<0> ,18:02,252,<0> ,10,<0> ,378.4,<0> ,0.0,<0> ,
pdbpfmet,P,05/20/2021 18:30,0,1,15,,15.3,<0> ,55,<0> ,1019,<0> ,2.1,<0> ,4.7,<0> ,18:15,248,<0> ,15,<0> ,307.6,<0> ,0.0,<0> ,
pdbpfmet,P,05/20/2021 18:45,0,1,15,,14.8,<0> ,60,<0> ,1019,<0> ,1.9,<0> ,3.2,<0> ,18:31,252,<0> ,20,<0> ,236.7,<0> ,0.0,<0> ,
pdbpfmet,P,05/20/2021 19:00,0,1,15,,14.2,<0> ,65,<0> ,1019,<0> ,2.7,<0> ,4.3,<0> ,18:52,236,<0> ,14,<0> ,169.3,<0> ,0.0,<0> ,
pdbpfmet,P,05/20/2021 19:15,0,1,15,,13.5,<0> ,67,<0> ,1019,<0> ,3.4,<0> ,4.4,<0> ,19:04,227,<0> ,10,<0> ,109.0,<0> ,0.0,<0> ,
pdbpfmet,P,05/20/2021 19:30,0,1,15,,12.8,<0> ,69,<0> ,1019,<0> ,2.0,<0> ,4.4,<0> ,19:15,196,<0> ,23,<0> ,59.9,<0> ,0.0,<0> ,
pdbpfmet,P,05/20/2021 19:45,0,1,15,,12.0,<0> ,72,<0> ,1019,<0> ,1.4,<0> ,2.5,<0> ,19:43,162,<0> ,17,<0> ,25.0,<0> ,0.0,<0> ,
pdbpfmet,P,05/20/2021 20:00,0,1,15,,11.7,<0> ,71,<0> ,1019,<0> ,1.9,<0> ,2.8,<0> ,19:50,177,<0> ,11,<0> ,8.1,<0> ,0.0,<0> ,
pdbpfmet,P,05/20/2021 20:15,0,1,15,,10.9,<0> ,74,<0> ,1019,<0> ,1.4,<0> ,2.2,<0> ,20:11,158,<0> ,16,<0> ,1.9,<0> ,0.0,<0> ,
pdbpfmet,P,05/20/2021 20:30,0,1,15,,10.8,<0> ,74,<0> ,1020,<0> ,2.1,<0> ,3.2,<0> ,20:28,140,<0> ,8,<0> ,0.4,<0> ,0.0,<0> ,
pdbpfmet,P,05/20/2021 20:45,0,1,15,,10.8,<0> ,73,<0> ,1020,<0> ,2.9,<0> ,5.0,<0> ,20:42,169,<0> ,15,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,05/20/2021 21:00,0,1,15,,10.2,<0> ,76,<0> ,1020,<0> ,3.0,<0> ,4.1,<0> ,20:45,156,<0> ,10,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,05/20/2021 21:15,0,1,15,,9.5,<0> ,78,<0> ,1020,<0> ,2.5,<0> ,3.2,<0> ,21:00,141,<0> ,6,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,05/20/2021 21:30,0,1,15,,10.0,<0> ,75,<0> ,1020,<0> ,2.6,<0> ,3.7,<0> ,21:16,145,<0> ,7,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,05/20/2021 21:45,0,1,15,,9.5,<0> ,78,<0> ,1020,<0> ,2.3,<0> ,3.1,<0> ,21:44,145,<0> ,7,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,05/20/2021 22:00,0,1,15,,9.6,<0> ,74,<0> ,1020,<0> ,3.2,<0> ,4.3,<0> ,21:54,151,<0> ,9,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,05/20/2021 22:15,0,1,15,,9.6,<0> ,74,<0> ,1020,<0> ,2.9,<0> ,4.0,<0> ,22:13,146,<0> ,6,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,05/20/2021 22:30,0,1,15,,9.6,<0> ,75,<0> ,1020,<0> ,2.9,<0> ,3.7,<0> ,22:25,139,<0> ,6,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,05/20/2021 22:45,0,1,15,,9.6,<0> ,76,<0> ,1020,<0> ,3.1,<0> ,4.0,<0> ,22:38,148,<0> ,6,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,05/20/2021 23:00,0,1,15,,9.0,<0> ,79,<0> ,1020,<0> ,2.9,<0> ,3.8,<0> ,22:45,148,<0> ,7,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,05/20/2021 23:15,0,1,15,,8.7,<0> ,83,<0> ,1020,<0> ,2.6,<0> ,3.4,<0> ,23:01,158,<0> ,9,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,05/20/2021 23:30,0,1,15,,8.5,<0> ,86,<0> ,1020,<0> ,2.4,<0> ,3.2,<0> ,23:15,151,<0> ,6,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,05/20/2021 23:45,0,1,15,,8.3,<0> ,87,<0> ,1021,<0> ,2.1,<0> ,2.9,<0> ,23:38,144,<0> ,7,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,05/21/2021 00:00,0,1,15,,8.3,<0> ,86,<0> ,1021,<0> ,2.3,<0> ,3.1,<0> ,23:59,133,<0> ,7,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,05/21/2021 00:15,0,1,15,,8.5,<0> ,86,<0> ,1021,<0> ,2.1,<0> ,2.9,<0> ,00:07,122,<0> ,10,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,05/21/2021 00:30,0,1,15,,8.4,<0> ,87,<0> ,1021,<0> ,1.9,<0> ,2.9,<0> ,00:18,134,<0> ,17,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,05/21/2021 00:45,0,1,15,,8.3,<0> ,88,<0> ,1021,<0> ,1.9,<0> ,2.9,<0> ,00:30,135,<0> ,14,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,05/21/2021 01:00,0,1,15,,8.0,<0> ,90,<0> ,1021,<0> ,1.7,<0> ,2.3,<0> ,00:45,141,<0> ,12,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,05/21/2021 01:15,0,1,15,,7.7,<0> ,92,<0> ,1021,<0> ,1.9,<0> ,2.9,<0> ,01:11,149,<0> ,10,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,05/21/2021 01:30,0,1,15,,7.7,<0> ,92,<0> ,1021,<0> ,1.7,<0> ,2.3,<0> ,01:16,143,<0> ,14,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,05/21/2021 01:45,0,1,15,,7.0,<0> ,94,<0> ,1021,<0> ,1.8,<0> ,2.6,<0> ,01:41,130,<0> ,12,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,05/21/2021 02:00,0,1,15,,7.4,<0> ,94,<0> ,1021,<0> ,2.3,<0> ,3.1,<0> ,01:47,148,<0> ,7,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,05/21/2021 02:15,0,1,15,,7.2,<0> ,94,<0> ,1022,<0> ,2.1,<0> ,2.8,<0> ,02:01,142,<0> ,5,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,05/21/2021 02:30,0,1,15,,7.2,<0> ,94,<0> ,1022,<0> ,2.2,<0> ,2.9,<0> ,02:23,142,<0> ,5,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,05/21/2021 02:45,0,1,15,,7.3,<0> ,94,<0> ,1022,<0> ,2.1,<0> ,2.8,<0> ,02:39,138,<0> ,6,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,05/21/2021 03:00,0,1,15,,7.3,<0> ,94,<0> ,1022,<0> ,2.1,<0> ,2.8,<0> ,02:47,128,<0> ,8,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,05/21/2021 03:15,0,1,15,,7.0,<0> ,95,<0> ,1022,<0> ,2.2,<0> ,2.9,<0> ,03:10,126,<0> ,6,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,05/21/2021 03:30,0,1,15,,6.6,<0> ,95,<0> ,1022,<0> ,1.8,<0> ,2.8,<0> ,03:15,121,<0> ,5,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,05/21/2021 03:45,0,1,15,,6.3,<0> ,96,<0> ,1022,<0> ,1.7,<0> ,2.2,<0> ,03:37,121,<0> ,10,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,05/21/2021 04:00,0,1,15,,6.2,<0> ,96,<0> ,1022,<0> ,1.7,<0> ,2.3,<0> ,03:47,125,<0> ,6,<0> ,0.8,<0> ,0.0,<0> ,
pdbpfmet,P,05/21/2021 04:15,0,1,15,,5.9,<0> ,97,<0> ,1022,<0> ,1.7,<0> ,2.0,<0> ,04:00,133,<0> ,6,<0> ,2.2,<0> ,0.0,<0> ,
pdbpfmet,P,05/21/2021 04:30,0,1,15,,5.6,<0> ,97,<0> ,1022,<0> ,1.6,<0> ,2.0,<0> ,04:21,116,<0> ,8,<0> ,8.2,<0> ,0.0,<0> ,
pdbpfmet,P,05/21/2021 04:45,0,1,15,,6.3,<0> ,98,<0> ,1022,<0> ,1.6,<0> ,2.2,<0> ,04:41,128,<0> ,5,<0> ,17.7,<0> ,0.0,<0> ,
pdbpfmet,P,05/21/2021 05:00,0,1,15,,7.3,<0> ,98,<0> ,1022,<0> ,1.8,<0> ,2.6,<0> ,04:54,133,<0> ,11,<0> ,24.3,<0> ,0.0,<0> ,
pdbpfmet,P,05/21/2021 05:15,0,1,15,,8.1,<0> ,97,<0> ,1022,<0> ,1.8,<0> ,2.8,<0> ,05:01,142,<0> ,7,<0> ,38.9,<0> ,0.0,<0> ,
pdbpfmet,P,05/21/2021 05:30,0,1,15,,8.4,<0> ,96,<0> ,1022,<0> ,1.6,<0> ,2.0,<0> ,05:18,134,<0> ,9,<0> ,89.3,<0> ,0.0,<0> ,
pdbpfmet,P,05/21/2021 05:45,0,1,15,,8.7,<0> ,95,<0> ,1022,<0> ,1.4,<0> ,2.3,<0> ,05:34,134,<0> ,10,<0> ,122.8,<0> ,0.0,<0> ,
pdbpfmet,P,05/21/2021 06:00,0,1,15,,9.1,<0> ,94,<0> ,1022,<0> ,1.3,<0> ,2.0,<0> ,05:51,196,<0> ,37,<0> ,118.7,<0> ,0.0,<0> ,
pdbpfmet,P,05/21/2021 06:15,0,1,15,,9.1,<0> ,93,<0> ,1023,<0> ,1.3,<0> ,1.9,<0> ,06:06,209,<0> ,14,<0> ,102.3,<0> ,0.0,<0> ,
pdbpfmet,P,05/21/2021 06:30,0,1,15,,9.6,<0> ,92,<0> ,1023,<0> ,1.8,<0> ,2.6,<0> ,06:25,201,<0> ,8,<0> ,135.9,<0> ,0.0,<0> ,
pdbpfmet,P,05/21/2021 06:45,0,1,15,,9.9,<0> ,88,<0> ,1023,<0> ,2.1,<0> ,2.8,<0> ,06:33,224,<0> ,11,<0> ,161.3,<0> ,0.0,<0> ,
pdbpfmet,P,05/21/2021 07:00,0,1,15,,10.1,<0> ,87,<0> ,1023,<0> ,2.2,<0> ,3.2,<0> ,06:56,228,<0> ,11,<0> ,164.2,<0> ,0.0,<0> ,
pdbpfmet,P,05/21/2021 07:15,0,1,15,,10.1,<0> ,86,<0> ,1023,<0> ,2.2,<0> ,3.2,<0> ,07:00,230,<0> ,10,<0> ,141.5,<0> ,0.0,<0> ,
pdbpfmet,P,05/21/2021 07:30,0,1,15,,10.2,<0> ,85,<0> ,1023,<0> ,1.9,<0> ,2.9,<0> ,07:20,230,<0> ,10,<0> ,196.7,<0> ,0.0,<0> ,
pdbpfmet,P,05/21/2021 07:45,0,1,15,,10.4,<0> ,83,<0> ,1023,<0> ,2.1,<0> ,2.9,<0> ,07:33,217,<0> ,13,<0> ,258.3,<0> ,0.0,<0> ,
pdbpfmet,P,05/21/2021 08:00,0,1,15,,10.6,<0> ,83,<0> ,1023,<0> ,1.5,<0> ,2.6,<0> ,07:59,199,<0> ,24,<0> ,371.7,<0> ,0.0,<0> ,
pdbpfmet,P,05/21/2021 08:15,0,1,15,,10.9,<0> ,80,<0> ,1023,<0> ,1.8,<0> ,2.8,<0> ,08:08,179,<0> ,16,<0> ,569.4,<0> ,0.0,<0> ,
pdbpfmet,P,05/21/2021 08:30,0,1,15,,11.4,<0> ,78,<0> ,1023,<0> ,1.6,<0> ,3.4,<0> ,08:24,181,<0> ,42,<0> ,762.9,<0> ,0.0,<0> ,
pdbpfmet,P,05/21/2021 08:45,0,1,15,,12.0,<0> ,75,<0> ,1023,<0> ,1.6,<0> ,3.2,<0> ,08:40,161,<0> ,24,<0> ,928.0,<0> ,0.0,<0> ,
pdbpfmet,P,05/21/2021 09:00,0,1,15,,12.2,<0> ,74,<0> ,1023,<0> ,2.2,<0> ,3.8,<0> ,08:48,145,<0> ,26,<0> ,945.5,<0> ,0.0,<0> ,
pdbpfmet,P,05/21/2021 09:15,0,1,15,,12.8,<0> ,73,<0> ,1023,<0> ,2.2,<0> ,4.1,<0> ,09:03,169,<0> ,29,<0> ,1189.2,<0> ,0.0,<0> ,
pdbpfmet,P,05/21/2021 09:30,0,1,15,,12.6,<0> ,72,<0> ,1023,<0> ,2.3,<0> ,4.0,<0> ,09:15,165,<0> ,24,<0> ,628.9,<0> ,0.0,<0> ,
pdbpfmet,P,05/21/2021 09:45,0,1,15,,12.5,<0> ,73,<0> ,1023,<0> ,2.8,<0> ,5.0,<0> ,09:34,168,<0> ,18,<0> ,557.0,<0> ,0.0,<0> ,
pdbpfmet,P,05/21/2021 10:00,0,1,15,,12.5,<0> ,73,<0> ,1023,<0> ,2.7,<0> ,4.4,<0> ,09:59,184,<0> ,26,<0> ,596.9,<0> ,0.0,<0> ,
pdbpfmet,P,05/21/2021 10:15,0,1,15,,12.6,<0> ,73,<0> ,1023,<0> ,3.1,<0> ,4.6,<0> ,10:01,226,<0> ,11,<0> ,528.2,<0> ,0.0,<0> ,
pdbpfmet,P,05/21/2021 10:30,0,1,15,,12.9,<0> ,70,<0> ,1023,<0> ,2.0,<0> ,3.8,<0> ,10:16,209,<0> ,23,<0> ,729.2,<0> ,0.0,<0> ,
pdbpfmet,P,05/21/2021 10:45,0,1,15,,13.6,<0> ,69,<0> ,1023,<0> ,2.1,<0> ,3.5,<0> ,10:31,214,<0> ,41,<0> ,1007.8,<0> ,0.0,<0> ,
pdbpfmet,P,05/21/2021 11:00,0,1,15,,13.5,<0> ,68,<0> ,1023,<0> ,1.5,<0> ,3.5,<0> ,10:52,248,<0> ,81,<0> ,963.4,<0> ,0.0,<0> ,
pdbpfmet,P,05/21/2021 11:15,0,1,15,,13.6,<0> ,69,<0> ,1023,<0> ,2.1,<0> ,4.1,<0> ,11:08,263,<0> ,28,<0> ,1077.9,<0> ,0.0,<0> ,
pdbpfmet,P,05/21/2021 11:30,0,1,15,,14.4,<0> ,66,<0> ,1023,<0> ,1.5,<0> ,3.1,<0> ,11:18,290,<0> ,31,<0> ,1541.8,<0> ,0.0,<0> ,
pdbpfmet,P,05/21/2021 11:45,0,1,15,,14.4,<0> ,66,<0> ,1023,<0> ,1.7,<0> ,3.4,<0> ,11:35,263,<0> ,52,<0> ,1424.3,<0> ,0.0,<0> ,
pdbpfmet,P,05/21/2021 12:00,0,1,15,,14.1,<0> ,70,<0> ,1022,<0> ,2.5,<0> ,4.6,<0> ,11:51,289,<0> ,40,<0> ,1245.8,<0> ,0.0,<0> ,
pdbpfmet,P,05/21/2021 12:15,0,1,15,,14.2,<0> ,73,<0> ,1022,<0> ,3.0,<0> ,4.4,<0> ,12:10,325,<0> ,13,<0> ,1785.9,<0> ,0.0,<0> ,
pdbpfmet,P,05/21/2021 12:30,0,1,15,,14.5,<0> ,73,<0> ,1022,<0> ,3.0,<0> ,4.6,<0> ,12:23,317,<0> ,12,<0> ,1707.7,<0> ,0.0,<0> ,
pdbpfmet,P,05/21/2021 12:45,0,1,15,,14.6,<0> ,72,<0> ,1022,<0> ,3.3,<0> ,4.4,<0> ,12:32,319,<0> ,13,<0> ,1678.2,<0> ,0.0,<0> ,
pdbpfmet,P,05/21/2021 13:00,0,1,15,,14.7,<0> ,72,<0> ,1022,<0> ,3.0,<0> ,4.4,<0> ,12:48,321,<0> ,15,<0> ,1663.8,<0> ,0.0,<0> ,
pdbpfmet,P,05/21/2021 13:15,0,1,15,,14.8,<0> ,72,<0> ,1022,<0> ,2.8,<0> ,4.0,<0> ,13:06,326,<0> ,16,<0> ,1600.9,<0> ,0.0,<0> ,
pdbpfmet,P,05/21/2021 13:30,0,1,15,,15.2,<0> ,71,<0> ,1022,<0> ,2.5,<0> ,4.0,<0> ,13:17,334,<0> ,18,<0> ,1575.7,<0> ,0.0,<0> ,
pdbpfmet,P,05/21/2021 13:45,0,1,15,,15.4,<0> ,70,<0> ,1022,<0> ,2.6,<0> ,4.1,<0> ,13:33,333,<0> ,15,<0> ,1545.2,<0> ,0.0,<0> ,
pdbpfmet,P,05/21/2021 14:00,0,1,15,,15.7,<0> ,69,<0> ,1022,<0> ,2.5,<0> ,3.8,<0> ,13:50,328,<0> ,20,<0> ,1505.4,<0> ,0.0,<0> ,
pdbpfmet,P,05/21/2021 14:15,0,1,15,,16.0,<0> ,69,<0> ,1021,<0> ,2.7,<0> ,4.0,<0> ,14:06,328,<0> ,16,<0> ,1458.1,<0> ,0.0,<0> ,
